,category,date_time,headline,link
356,technology, 3 June 2020,"OnePlus Launcher v4.4.2 Introduces New App Switcher, Quick Search Gesture",https://gadgets.ndtv.com/mobiles/news/oneplus-launcher-4-4-app-switcher-quick-search-download-google-play-2239940
357,india," June 7, 2020  11:16:28 pm","Forced shut by pandemic, five Himachal temples donate Rs 9 cr in Covid relief fund",https://indianexpress.com/article/india/forced-shut-by-pandemic-five-himachal-temples-donate-rs-9-cr-in-covid-relief-fund-6447579/
358,entertainment," June 7, 2020  8:24:37 am",Tenet to release on July 17? Here’s what the theatre owners association said,https://indianexpress.com/article/entertainment/hollywood/tenet-to-release-on-july-17-christopher-nolan-6445672/
359,technology, 3 June 2020,Google’s New Android TV Dongle Revealed in New Report,https://gadgets.ndtv.com/tv/news/google-android-tv-dongle-remote-interface-details-revealed-2239852
360,sports," June 7, 2020  2:53:53 pm","Amanda Nunes defeats Felicia Spencer to defend featherweight crown, creates MMA history",https://indianexpress.com/article/sports/sport-others/amanda-nunes-defeats-felicia-spencer-to-defend-featherweight-crown-creates-mma-history-6447098/
361,sports," June 5, 2020  12:40:19 pm",AIFF invites bids for new I-League clubs,https://indianexpress.com/article/sports/football/aiff-invites-bids-for-new-i-league-clubs-6443763/
362,sports," June 8, 2020  1:09:45 pm",Jofra Archer urges victims to speak out against social inequality,https://indianexpress.com/article/sports/cricket/jofra-archer-urges-victims-to-speak-out-against-social-inequality-6448468/
363,lifestyle," May 25, 2020  2:10:38 pm",Zoya brings out the emotional side of a wildlife conservationist working in the heart of India,https://indianexpress.com/article/lifestyle/art-and-culture/sahirr-sethhi-zoya-brings-out-the-emotional-side-of-a-wildlife-conservationist-working-in-the-heart-of-india-6426316/
364,lifestyle," June 1, 2020  1:00:56 pm",Nataša Stanković’s fashion choices are chic; check pics,https://indianexpress.com/article/lifestyle/fashion/natasa-stankovic-hardik-pandya-baby-fashion-choices-photos-6436954/
365,technology, 8 June 2020,"Motorola One Fusion+, One Fusion Price and Specifications Tipped",https://gadgets.ndtv.com/mobiles/news/motorola-one-fusion-plus-price-specifications-poland-launch-2242621
366,sports," June 5, 2020  8:21:40 am",Hyderabad Open badminton cancelled due to COVID-19 pandemic,https://indianexpress.com/article/sports/badminton/hyderabad-open-badminton-cancelled-due-to-covid-19-pandemic-6442756/
367,sports," June 3, 2020  12:25:42 pm",Players must retrain brain to adopt virus measures: Nasser Hussain,https://indianexpress.com/article/sports/cricket/players-must-retrain-brain-to-adopt-virus-measures-nasser-hussain-6440409/
368,sports," June 2, 2020  6:50:58 pm",Sri Lankan Shehan Madhusanka’s police remand extended for further probe,https://indianexpress.com/article/sports/cricket/shehan-madhusanka-police-remand-extended-drugs-6439280/
369,sports," June 4, 2020  3:52:01 pm","Kerala Blasters trump Barcelona, Man United with second best Instagram engagement rate",https://indianexpress.com/article/sports/football/kerala-blasters-trump-barcelona-man-united-with-second-best-instagram-engagement-rate/
370,entertainment," May 31, 2020  9:56:28 pm","Go ahead, make my (birth)day: 10 memorable lines from Clint Eastwood",https://indianexpress.com/article/entertainment/hollywood/10-memorable-lines-from-clint-eastwood-6436180/
371,entertainment," June 8, 2020  8:28:35 am",Javed Akhtar wins Richard Dawkins Award,https://indianexpress.com/article/entertainment/bollywood/javed-akhtar-wins-richard-dawkins-award-6447261/
372,india," June 7, 2020  11:39:40 am",Gujarat Congress moves 65 MLAs to resorts ahead of Rajya Sabha polls,https://indianexpress.com/article/india/gujarat-cong-moves-65-mlas-to-resorts-ahead-of-rajya-sabha-polls-6446158/
373,lifestyle," May 28, 2020  9:47:02 am",Celebrity stylist Ami Patel: Priyanka has not changed despite becoming a global icon,https://indianexpress.com/article/lifestyle/fashion/ami-patel-priyanka-chopra-alia-bhatt-ananya-panday-kangana-ranaut-celebrity-stylist-fashion-photos-6419659/
374,india," June 6, 2020  5:20:38 am",UP: 9 of family heading to Bihar killed in accident,https://indianexpress.com/article/india/up-9-of-family-heading-to-bihar-killed-in-accident-6445002/
375,lifestyle," May 25, 2020  9:40:56 pm",How about some Tiramisu tonight? Check out the recipe,https://indianexpress.com/article/lifestyle/food-wine/eggless-tiramisu-no-oven-cream-cheese-recipe-6421184/
376,technology, 8 June 2020,Dropbox Passwords Is a New Password Manager Currently in Early Access,https://gadgets.ndtv.com/apps/news/dropbox-passwords-new-manager-currently-in-early-access-private-beta-google-play-store-2242515
377,india," June 5, 2020  9:38:30 am","Unlockdown SOPs: 50% seats in restaurants, food courts in malls",https://indianexpress.com/article/india/unlockdown-sops-50-seats-in-restaurants-food-courts-in-malls-6443150/
378,technology, 6 June 2020,Oppo Reno 4 Series to Launch in India With Localised Features,https://gadgets.ndtv.com/mobiles/news/oppo-reno-4-pro-india-launch-localised-features-price-colours-2241687
379,technology, 8 June 2020,Oppo Enco W51 True Wireless Earphones Launched,https://gadgets.ndtv.com/audio/news/oppo-enco-w51-anc-launched-china-cny499-2242603
380,lifestyle," May 26, 2020  12:58:03 pm",We can learn from life only if we remain open: Dr Kavita Chandrashekhar,https://indianexpress.com/article/lifestyle/life-positive/self-learning-inspirational-we-can-only-learn-from-things-in-life-if-we-are-open-to-learning-dr-kavita-chandrashekhar-6426198/
381,technology, 6 June 2020,"Oppo Band With Up to 14 Days Battery Life, SpO2 Sensor Launched",https://gadgets.ndtv.com/wearables/news/oppo-band-fashion-eva-edition-price-cny-199-launch-specifications-2241890
382,sports," June 5, 2020  8:22:21 am","Padam Bahadur Mall: The man who won the bout, and the wars",https://indianexpress.com/article/sports/sport-others/padam-bahadur-mall-the-man-who-won-the-bout-and-the-wars-6441066/
383,india," June 7, 2020  11:59:13 pm","Himachal PPE Scam: Punjab firm employee, linked to Bindal, arrested in bribery case",https://indianexpress.com/article/india/himachal-ppe-scam-punjab-firm-employee-linked-to-bindal-arrested-in-bribery-case-6447631/
384,sports," June 8, 2020  8:14:32 am","From deals to new signings, Indian football clubs Zoom in",https://indianexpress.com/article/sports/football/indian-football-clubs-deals-new-signings-zoom-in-6447684/
385,technology, 1 June 2020,Zynga to Buy Turkish Mobile-Game Maker Peak for $1.8 Billion,https://gadgets.ndtv.com/games/news/zynga-to-buy-turkish-mobile-game-maker-peak-for-1-8-billion-2238867
386,sports," June 4, 2020  6:21:18 pm","Lockdown Drills: Father helping me with catching practice, says Wriddhiman Saha",https://indianexpress.com/article/sports/cricket/lockdown-drills-father-helping-me-with-catching-practice-says-wriddhiman-saha-6442723/
387,sports," June 5, 2020  8:22:45 am",Rafael Nadal not sure if US Open can be played in 2020,https://indianexpress.com/article/sports/tennis/rafael-nadal-not-sure-about-2020-us-open-depends-on-covid-travel-6442971/
388,lifestyle," June 1, 2020  4:20:28 pm",Janhvi Kapoor looks like a dream in Manish Malhotra saris and you’ve got to agree,https://indianexpress.com/article/lifestyle/fashion/we-love-janhvi-kapoor-manish-malhotra-saris-6437132/
389,india," June 6, 2020  6:13:15 pm",Have to deal with every patient as potential COVID case: Telangana DME,https://indianexpress.com/article/india/telangana-covid-19-cases-deaths-spike-dme-k-ramesh-reddy-interview-6445905/
390,lifestyle," May 29, 2020  2:10:50 pm",Twinkle Khanna posts ‘proud mom moment’ as son bakes her a cake,https://indianexpress.com/article/lifestyle/food-wine/twinkle-khanna-posts-proud-mom-moment-as-son-baked-her-cake-heres-a-recipe-to-try-6431717/
391,entertainment," June 6, 2020  10:21:21 am",CarryMinati continues YouTube vs TikTok battle with his latest song ‘Yalgaar’,https://indianexpress.com/article/entertainment/entertainment-others/youtuber-carryminati-yalgaar-ho-song-tiktok-6445208/
392,entertainment," June 3, 2020  9:56:02 pm",Paatal Lok actor Swastika Mukherjee: Would be stupid to choose roles depending on length,https://indianexpress.com/article/entertainment/web-series/swastika-mukherjee-paatal-lok-mental-illness-6440666/
393,india," June 5, 2020  4:54:43 am","Gujarat: 494 cases in one day, state tally at 18,631",https://indianexpress.com/article/india/gujarat-494-cases-in-one-day-state-tally-at-18631-coronavirus-6443354/
394,lifestyle," June 4, 2020  10:50:13 am",Are you reading your recipes right? Find out here,https://indianexpress.com/article/lifestyle/food-wine/how-to-read-a-recipe-tips-6439144/
395,india," June 5, 2020  8:05:01 am","IRDAI’s Covid cover: Daily cap of Rs 5,000 for room",https://indianexpress.com/article/india/irdais-covid-cover-daily-cap-of-rs-5000-for-room-6443066/
396,entertainment," May 30, 2020  6:02:46 pm",Tamil Nadu announces further easing of curbs for shooting TV serials,https://indianexpress.com/article/entertainment/tamil/tamil-nadu-announces-further-easing-of-curbs-for-shooting-tv-serials-6434703/
397,lifestyle," June 3, 2020  5:31:25 pm",Protect your health after a cyclone with these tips,https://indianexpress.com/article/lifestyle/life-style/cyclone-nisarga-how-to-prevent-illness-precautions-6440588/
398,technology, 8 June 2020,Gran Theft Auto: Finger Flexes Keep 90-Year-Old Gamer Console-Ready,https://gadgets.ndtv.com/games/news/gran-theft-auto-finger-flexes-keep-90-year-old-gamer-console-ready-2242455
399,sports," June 5, 2020  8:20:08 am",Yuvraj Singh faces police probe over ‘casteist remark’,https://indianexpress.com/article/sports/cricket/yuvraj-singh-police-probe-casteist-remark-6443112/
400,india," June 7, 2020  8:49:23 am",West Bengal govt allows family of people who die of COVID-19 to see body,https://indianexpress.com/article/india/west-bengal-govt-allows-family-of-people-who-die-of-covid-19-to-see-body-6446718/
401,lifestyle," May 27, 2020  3:00:18 pm",Quarantine fitness: Rohit Roy’s biceps workout with a twist is goals,https://indianexpress.com/article/lifestyle/fitness/rohit-roy-biceps-workout-ez-curl-bar-benefits-fitness-inspiration-workout-6427799/
402,lifestyle," June 3, 2020  9:40:27 am",Should onions and potatoes be stored together?,https://indianexpress.com/article/lifestyle/food-wine/why-you-should-not-store-onion-and-potato-together-6433130/
403,entertainment," May 30, 2020  6:26:47 pm",IAS officer Abhishek Singh on the move to acting: Want to be a part of socially relevant films,https://indianexpress.com/article/entertainment/web-series/ias-officer-abhishek-singh-on-the-move-to-acting-socially-relevant-films-6434735/
404,entertainment," June 6, 2020  8:29:31 am",Choked review: Not enough bite,https://indianexpress.com/article/entertainment/movie-review/choked-movie-review-anurag-kashyap-6443527/
405,lifestyle," June 1, 2020  7:40:02 pm",Try this homemade mask to tighten your skin,https://indianexpress.com/article/lifestyle/life-style/give-this-homemade-mask-a-shot-to-make-your-skin-firm-check-it-out-here-6437213/
406,technology, 2 June 2020,Judge Tosses Ex-Basketball Players' Fortnite Dance Lawsuit,https://gadgets.ndtv.com/games/news/fortnite-dance-emote-lawsuit-judge-tosses-ex-basketball-players-jared-nickens-and-jaylen-brantley-2239212
407,lifestyle," June 7, 2020  12:12:01 pm",Worried about dark spots? Give this homemade face pack a try,https://indianexpress.com/article/lifestyle/life-style/if-your-forehead-is-dark-or-you-have-dark-spots-try-this-homemade-face-pack-for-optimum-results-6438644/
408,technology, 8 June 2020,Harry Potter Author J.K. Rowling Draws Backlash for Anti-Transgender Tweets,https://gadgets.ndtv.com/entertainment/news/jk-rowling-controversy-transgender-transphobic-tweets-twitter-lgbtq-harry-potter-2242503
409,lifestyle," May 28, 2020  4:40:54 pm",Say cheers to good old chaas or buttermilk this summer,https://indianexpress.com/article/lifestyle/food-wine/tasty-summer-drink-chaas-chaach-buttermilk-6398254/
410,sports," June 2, 2020  5:53:02 pm",‘Liverpool will not ease up after sealing title’: Jurgen Klopp,https://indianexpress.com/article/sports/football/liverpool-not-ease-up-title-win-jurgen-klopp-6439148/
411,sports," June 2, 2020  5:28:51 pm",We will have four-phased training module for match-readiness: India fielding Coach R Sridhar,https://indianexpress.com/article/sports/cricket/we-will-have-four-phased-training-module-for-match-readiness-india-fielding-coach-r-sridhar-6439094/
412,entertainment," June 7, 2020  8:17:41 am",Chintu Ka Birthday directors: Took us 5 years to get the script right,https://indianexpress.com/article/entertainment/web-series/chintu-ka-birthday-directors-zee5-satyanshu-singh-devanshu-kumar-6444072/
413,technology, 1 June 2020,Trump's Social Media Regulation Push Faces Key Hurdle at the US FCC,https://gadgets.ndtv.com/social-networking/news/trumps-social-media-regulation-push-faces-key-hurdle-at-the-us-fcc-2238759
414,entertainment," June 3, 2020  2:32:34 pm",Sonu Sood news on June 3: Fans compare the actor to Bhagat Singh,https://indianexpress.com/article/entertainment/bollywood/sonu-sood-news-on-june-2-6438303/
415,india," June 6, 2020  2:18:09 am","Maharashtra: Cases 80,229, most deaths recorded in a day",https://indianexpress.com/article/india/maharashtra-cases-80229-most-deaths-recorded-in-a-day-coronavirus-6444848/
416,lifestyle," May 28, 2020  9:40:52 pm",Queen Elizabeth allows Boris Johnson to exercise at Buckingham Palace garden,https://indianexpress.com/article/lifestyle/life-style/queen-elizabeth-allows-boris-johnson-exercise-buckingham-palace-garden-covid-19-6431420/
417,technology, 5 June 2020,"Germany, France Hope Cloud Data Project GAIA-X Will Boost Sovereignty",https://gadgets.ndtv.com/internet/news/gaia-x-germany-france-hope-cloud-data-project-will-boost-sovereignty-2241456
